date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:51:38	92221/92221	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b999-1683d%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/2.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/instagram-image/2.jpg	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:38	95472/95472	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b999-174f0%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/3.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/instagram-image/3.jpg	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:38	78660/78660	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b999-13344%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/4.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/instagram-image/4.jpg	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:39	109456/109456	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b99a-1ab90%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/5.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/instagram-image/5.jpg	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:39	118989/118989	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b99a-1d0cd%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/7.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/instagram-image/7.jpg	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:39	81754/81754	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b99a-13f5a%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/6.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/instagram-image/6.jpg	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:39	73006/73006	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b99a-11d2e%22	https://templates.envytheme.com/aronix/default/assets/img/instagram-image/8.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/instagram-image/8.jpg	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:39	84361/84361	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97c-14989%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/jquery.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:39	21007/21007	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97d-520f%22	https://templates.envytheme.com/aronix/default/assets/js/popper.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/popper.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:40	58080/58080	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97b-e2e0%22	https://templates.envytheme.com/aronix/default/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/bootstrap.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:40	6035/6035	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97c-1793%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.meanmenu.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/jquery.meanmenu.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:40	1843/1843	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97b-733%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.appear.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/jquery.appear.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:40	10264/10264	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97c-2818%22	https://templates.envytheme.com/aronix/default/assets/js/odometer.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/odometer.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:40	44348/44348	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97d-ad3c%22	https://templates.envytheme.com/aronix/default/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/owl.carousel.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:41	20219/20219	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97b-4efb%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/jquery.magnific-popup.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:41	13282/13282	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97d-33e2%22	https://templates.envytheme.com/aronix/default/assets/js/parallax.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/parallax.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:41	2942/2942	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97c-b7e%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/jquery.nice-select.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:41	8183/8183	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97d-1ff7%22	https://templates.envytheme.com/aronix/default/assets/js/wow.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/wow.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:41	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97b-94d%22	https://templates.envytheme.com/aronix/default/assets/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/jquery.ajaxchimp.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:42	6055/6055	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97b-17a7%22	https://templates.envytheme.com/aronix/default/assets/js/form-validator.min.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/form-validator.min.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:42	2144/2144	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97b-860%22	https://templates.envytheme.com/aronix/default/assets/js/contact-form-script.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/contact-form-script.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:42	9806/9806	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc6b97c-264e%22	https://templates.envytheme.com/aronix/default/assets/js/main.js	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/js/main.js	(from https://templates.envytheme.com/aronix/default/index.html)
16:51:42	10410/10410	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dc6b973-28aa%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.eot	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
16:51:43	10410/10410	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dc6b973-28aa%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.eot?	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/Flaticond41d.eot	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
16:51:43	5612/5612	---M--	200	added ('OK')	application/octet-stream	etag:%225dc6b973-15ec%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.woff2	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.woff2	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
16:51:43	6948/6948	---M--	200	added ('OK')	application/font-woff	etag:%225dc6b973-1b24%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.woff	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
16:51:43	10232/10232	---M--	200	added ('OK')	application/octet-stream	etag:%225dc6b973-27f8%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.ttf	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
16:51:44	59374/59374	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc6b973-e7ee%22	https://templates.envytheme.com/aronix/default/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/Flaticon.svg	(from https://templates.envytheme.com/aronix/default/assets/css/flaticon.css)
16:51:44	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202019%2011:21:46%20GMT	https://templates.envytheme.com/aronix/default/assets/css/owl.video.play.png	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/css/owl.video.play.png	(from https://templates.envytheme.com/aronix/default/assets/css/owl.carousel.min.css)
16:51:45	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dc6b970-1fb7c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:45	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dc6b970-1fb7c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400d41d.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:45	74768/74768	---M--	200	added ('OK')	application/octet-stream	etag:%225dc6b971-12410%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.woff2	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:45	87688/87688	---M--	200	added ('OK')	application/font-woff	etag:%225dc6b971-15688%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.woff	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:46	129612/129612	---M--	200	added ('OK')	application/octet-stream	etag:%225dc6b970-1fa4c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.ttf	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:46	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dc6b971-8654%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:46	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dc6b971-8654%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400d41d.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:46	698042/698042	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc6b971-aa6ba%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-brands-400.svg	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:46	13552/13552	---M--	200	added ('OK')	application/octet-stream	etag:%225dc6b971-34f0%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.woff2	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:46	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%225dc6b971-41a4%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.woff	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:47	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%225dc6b971-852c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.ttf	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:47	145254/145254	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc6b971-23766%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-regular-400.svg	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:47	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dc6b972-2d968%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:47	74256/74256	---M--	200	added ('OK')	application/octet-stream	etag:%225dc6b973-12210%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.woff2	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:47	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dc6b972-2d968%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900d41d.eot	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:48	96256/96256	---M--	200	added ('OK')	application/font-woff	etag:%225dc6b972-17800%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.woff	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:48	186444/186444	---M--	200	added ('OK')	application/octet-stream	etag:%225dc6b973-2d84c%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.ttf	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:49	38101/38101	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b975-94d5%22	https://templates.envytheme.com/aronix/default/assets/img/banner-bg1.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/banner-bg1.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
16:51:49	39692/39692	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b976-9b0c%22	https://templates.envytheme.com/aronix/default/assets/img/banner-bg2.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/banner-bg2.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
16:51:49	821453/821453	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc6b972-c88cd%22	https://templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/fonts/fa-solid-900.svg	(from https://templates.envytheme.com/aronix/default/assets/css/fontawesome.min.css)
16:51:49	90806/90806	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc6b976-162b6%22	https://templates.envytheme.com/aronix/default/assets/img/bg_lines.svg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/bg_lines.svg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
16:51:49	12368/12368	---M--	200	added ('OK')	image/png	etag:%225dc6b979-3050%22	https://templates.envytheme.com/aronix/default/assets/img/shape-wave.png	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shape-wave.png	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
16:51:49	164899/164899	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b979-28423%22	https://templates.envytheme.com/aronix/default/assets/img/solution-bg.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/solution-bg.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
16:51:50	252079/252079	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b97a-3d8af%22	https://templates.envytheme.com/aronix/default/assets/img/subscribe-bg.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/subscribe-bg.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
16:51:50	95472/95472	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b993-174f0%22	https://templates.envytheme.com/aronix/default/assets/img/blog-image/9.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/blog-image/9.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
16:51:50	2346/2346	---M--	200	added ('OK')	image/png	etag:%225dc6b9a3-92a%22	https://templates.envytheme.com/aronix/default/assets/img/shape/8.png	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shape/8.png	(from https://templates.envytheme.com/aronix/default/index-2.html)
16:51:51	163430/163430	---M--	200	added ('OK')	image/png	etag:%225dc6b990-27e66%22	https://templates.envytheme.com/aronix/default/assets/img/banner-image/1-1.png	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/banner-image/1-1.png	(from https://templates.envytheme.com/aronix/default/index-2.html)
16:51:51	45114/45114	---M--	200	added ('OK')	image/png	etag:%225dc6b990-b03a%22	https://templates.envytheme.com/aronix/default/assets/img/banner-image/main.png	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/banner-image/main.png	(from https://templates.envytheme.com/aronix/default/index-3.html)
16:51:51	10566/10566	---M--	200	added ('OK')	image/png	etag:%225dc6b990-2946%22	https://templates.envytheme.com/aronix/default/assets/img/banner-image/1.png	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/banner-image/1.png	(from https://templates.envytheme.com/aronix/default/index-3.html)
16:51:51	13277/13277	---M--	200	added ('OK')	image/png	etag:%225dc6b990-33dd%22	https://templates.envytheme.com/aronix/default/assets/img/banner-image/2.png	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/banner-image/2.png	(from https://templates.envytheme.com/aronix/default/index-3.html)
16:51:52	56328/56328	---M--	200	added ('OK')	image/png	etag:%225dc6b9a2-dc08%22	https://templates.envytheme.com/aronix/default/assets/img/shape/1.png	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shape/1.png	(from https://templates.envytheme.com/aronix/default/index-3.html)
16:51:52	118659/118659	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a8-1cf83%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/4.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/team-image/4.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
16:51:52	88268/88268	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a8-158cc%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/5.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/team-image/5.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
16:51:52	87317/87317	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a8-15515%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/6.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/team-image/6.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
16:51:52	96908/96908	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a8-17a8c%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/7.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/team-image/7.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
16:51:53	103195/103195	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a8-1931b%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/8.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/team-image/8.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
16:51:53	86752/86752	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a8-152e0%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/9.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/team-image/9.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
16:51:53	47464/47464	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a4-b968%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/1.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:53	47470/47470	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a4-b96e%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/1-1.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/1-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:53	92951/92951	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a5-16b17%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/2.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/2.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:54	92946/92946	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a5-16b12%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/2-1.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/2-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:54	52530/52530	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a5-cd32%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/3.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/3.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:54	52582/52582	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a5-cd66%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/3-1.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/3-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:54	65832/65832	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a5-10128%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/4.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/4.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:54	65838/65838	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a5-1012e%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/4-1.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/4-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:55	68248/68248	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a5-10a98%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/5.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/5.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:55	68234/68234	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a5-10a8a%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/5-1.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/5-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:55	101309/101309	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a6-18bbd%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/6.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/6.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:55	101297/101297	---M--	200	added ('OK')	image/jpeg	etag:%225dc6b9a6-18bb1%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/6-1.jpg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/shop-image/6-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
16:51:56	1500/1500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc6b99e-5dc%22	https://templates.envytheme.com/aronix/default/assets/img/payment/1.svg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/payment/1.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
16:51:56	1330/1330	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc6b99e-532%22	https://templates.envytheme.com/aronix/default/assets/img/payment/2.svg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/payment/2.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
16:51:56	573/573	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc6b99e-23d%22	https://templates.envytheme.com/aronix/default/assets/img/payment/3.svg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/payment/3.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
16:51:56	933/933	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc6b99e-3a5%22	https://templates.envytheme.com/aronix/default/assets/img/payment/4.svg	C:/My%20Web%20Sites/aqugen-home/templates.envytheme.com/aronix/default/assets/img/payment/4.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
